2014/09/12 09:00	2761	2014/09/16 09:00	2821
2014/10/17 09:00	2653	2014/10/20 09:00	2648
2014/10/29 10:00	2556	2014/10/30 10:00	2586
2014/11/10 09:00	2548	2014/11/10 11:00	2562
2014/11/26 09:00	2452	2014/11/26 10:00	2439
2014/12/09 09:00	2540	2014/12/09 11:00	2522
2014/12/26 14:00	2479	2014/12/26 21:00	2476
2015/01/14 00:00	2510	2015/01/14 09:00	2506
2015/01/15 10:00	2490	2015/01/15 13:00	2494
2015/01/23 09:00	2483	2015/01/23 10:00	2480
2015/01/28 10:00	2462	2015/01/29 09:00	2488
2015/01/30 14:00	2494	2015/01/30 21:00	2500
2015/01/30 22:00	2495	2015/01/30 23:00	2498
2015/02/03 00:00	2495	2015/02/03 14:00	2484
2015/02/05 11:00	2481	2015/02/05 13:00	2478
2015/02/17 09:00	2519	2015/02/17 13:00	2510
2015/03/03 23:00	2462	2015/03/04 11:00	2460
2015/03/16 21:00	2516	2015/03/16 23:00	2519
2015/03/17 13:00	2514	2015/03/18 00:00	2506
2015/03/24 21:00	2540	2015/03/24 23:00	2536
2015/03/25 10:00	2534	2015/03/26 13:00	2504
2015/04/09 22:00	2294	2015/04/09 23:00	2284
2015/04/22 10:00	2298	2015/04/22 21:00	2324
2015/04/28 13:00	2396	2015/04/28 14:00	2399
2015/05/06 21:00	2425	2015/05/07 13:00	2408
2015/05/15 11:00	2358	2015/05/15 13:00	2355
2015/05/21 09:00	2323	2015/05/21 14:00	2342
2015/06/08 22:00	2336	2015/06/09 09:00	2344
2015/07/01 23:00	2108	2015/07/02 09:00	2109
2015/07/02 10:00	2117	2015/07/02 14:00	2126
2015/07/21 23:00	2076	2015/07/22 09:00	2079
2015/07/22 10:00	2067	2015/07/23 10:00	2029
2015/08/14 10:00	2083	2015/08/14 13:00	2085
2015/08/14 14:00	2083	2015/08/14 21:00	2088
2015/08/14 23:00	2081	2015/08/17 11:00	2066
2015/08/27 09:00	1945	2015/08/27 14:00	1961
2015/09/08 14:00	1927	2015/09/09 09:00	1971
2015/09/16 14:00	1924	2015/09/17 09:00	1932
2015/09/23 14:00	1892	2015/09/23 23:00	1898
2015/10/09 10:00	1838	2015/10/09 21:00	1848
2015/11/04 21:00	1781	2015/11/04 23:00	1783
2015/11/10 13:00	1798	2015/11/12 09:00	1770
2015/11/16 22:00	1756	2015/11/17 09:00	1756
2015/11/24 13:00	1666	2015/11/24 14:00	1664
2015/11/24 23:00	1676	2015/11/25 10:00	1674
2015/12/01 14:00	1636	2015/12/01 21:00	1630
2015/12/01 22:00	1648	2015/12/02 09:00	1664
2015/12/09 10:00	1659	2015/12/09 21:00	1658
2015/12/16 13:00	1666	2015/12/16 14:00	1668
2015/12/22 10:00	1733	2015/12/22 13:00	1727
2016/01/11 13:00	1768	2016/01/11 14:00	1763
2016/01/14 10:00	1745	2016/01/15 13:00	1780
2016/01/26 13:00	1844	2016/01/26 14:00	1845
2016/02/16 22:00	1856	2016/02/16 23:00	1862
2016/02/17 11:00	1864	2016/02/17 21:00	1864
2016/03/02 14:00	1995	2016/03/02 22:00	1998
2016/03/03 10:00	1982	2016/03/03 21:00	1977
2016/03/16 00:00	1995	2016/03/16 09:00	1992
2016/03/22 10:00	2152	2016/03/22 11:00	2166
2016/04/08 00:00	2187	2016/04/08 09:00	2192
2016/04/14 10:00	2358	2016/04/14 21:00	2328
2016/04/22 23:00	2665	2016/04/25 09:00	2648
2016/04/28 21:00	2544	2016/04/28 23:00	2563
2016/05/11 11:00	2144	2016/05/11 14:00	2153
2016/05/12 09:00	2158	2016/05/12 10:00	2137
2016/05/26 10:00	1950	2016/05/26 13:00	1937
2016/07/04 22:00	2406	2016/07/05 11:00	2366
2016/07/05 22:00	2366	2016/07/06 13:00	2356
2016/07/14 13:00	2505	2016/07/14 14:00	2518
2016/07/22 14:00	2317	2016/07/22 21:00	2303
2016/07/26 09:00	2337	2016/07/27 11:00	2422
2016/08/03 11:00	2493	2016/08/03 14:00	2497
2016/08/09 21:00	2581	2016/08/10 10:00	2589
2016/08/10 13:00	2572	2016/08/10 14:00	2580
2016/08/17 14:00	2611	2016/08/18 09:00	2549
2016/08/22 22:00	2555	2016/08/23 14:00	2605
2016/09/09 13:00	2339	2016/09/09 14:00	2334
2016/09/09 21:00	2346	2016/09/12 09:00	2331
2016/09/14 10:00	2270	2016/09/14 11:00	2260
2016/09/19 22:00	2261	2016/09/20 09:00	2257
2016/09/20 11:00	2261	2016/09/20 14:00	2270
2016/10/18 11:00	2405	2016/10/18 13:00	2415
2016/10/20 22:00	2480	2016/10/21 14:00	2459
2016/10/26 11:00	2530	2016/10/26 14:00	2534
2016/10/27 10:00	2550	2016/10/27 14:00	2521
2016/11/02 14:00	2622	2016/11/03 09:00	2627
2016/11/22 09:00	2753	2016/11/22 13:00	2880
2016/12/08 22:00	3333	2016/12/09 10:00	3282
2016/12/21 13:00	3138	2016/12/21 14:00	3138
2016/12/27 13:00	2935	2016/12/28 11:00	3031
2017/01/13 09:00	3207	2017/01/13 22:00	3196
2017/02/17 14:00	3447	2017/02/17 21:00	3484
2017/03/16 10:00	3600	2017/03/16 14:00	3602
2017/04/27 10:00	2961	2017/04/27 13:00	2986
2017/05/24 10:00	3291	2017/05/24 14:00	3242
2017/06/06 22:00	2992	2017/06/07 09:00	2955
2017/06/07 21:00	2963	2017/06/07 22:00	2951
